cluster	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	gene
4	3.43160001786553e-130	1.4731188056397	0.687	0.322	8.46301196405997e-126	ZC3H12A
4	1.91266825246712e-126	0.461262628007525	0.99	0.937	4.71702244423442e-122	PNRC1
4	6.42470268766944e-125	0.583965793014713	0.979	0.852	1.58446017683304e-120	PLAUR
4	4.30787447778756e-124	0.808034749798446	0.916	0.681	1.06240800371197e-119	GADD45B
4	2.1448898701893e-122	1.05411649022431	0.848	0.511	5.28972739786086e-118	PDE4B
4	1.11332596088712e-121	1.44064718968747	0.673	0.309	2.74568448473982e-117	BIRC3
4	2.85838490446013e-114	1.13059271918462	0.768	0.478	7.04934885137957e-110	PIM3
4	2.33923611025892e-110	2.16507045359047	0.33	0.078	5.76902409512054e-106	IL1A
4	5.24319932215708e-110	1.23362392687025	0.734	0.407	1.29307781683038e-105	CCRL2
4	5.84630587879743e-110	1.95442788587412	0.461	0.16	1.44181595582902e-105	MIR155HG
4	2.5613971125269e-109	1.53743035816063	0.594	0.26	6.31691755891385e-105	MAFF
4	7.78533840853521e-106	0.741054762716456	0.897	0.681	1.92002015831295e-101	CDKN1A
4	1.04849615281742e-104	0.707487854772968	0.899	0.731	2.58580121207831e-100	PLEK
