compartment_sheet	cluster	rank	gene	gene_source	avg_log2FC	pvalue	p_val_adj	pct_exp_in_cluster	pct_exp_in_other_cluster	source_title	source_file	source_sha256
T_I_NK cell markers	CD8+IEL	35	TRGC2	"TRGC2"	0.990610410653596	2.80517495170506e-174	7.02303600908879e-170	0.538	0.231	Supplementary Table 2. Marker genes for T/I/NK cell clusters, related to Figure S2, Figures 2-4.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
T_I_NK cell markers	CD8+IEL	36	CCL4L2	"CCL4L2"	0.986403912183168	5.835643286344e-14	1.46101165316908e-09	0.272	0.199	Supplementary Table 2. Marker genes for T/I/NK cell clusters, related to Figure S2, Figures 2-4.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
T_I_NK cell markers	CD8+IEL	37	ITGA1	"ITGA1"	0.967105915302684	3.67717030275929e-173	9.20616356998816e-169	0.475	0.189	Supplementary Table 2. Marker genes for T/I/NK cell clusters, related to Figure S2, Figures 2-4.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
T_I_NK cell markers	CD8+IEL	38	ZFP36L1	"ZFP36L1"	0.954688772216036	8.39743712165953e-72	2.10238235777868e-67	0.633	0.46	Supplementary Table 2. Marker genes for T/I/NK cell clusters, related to Figure S2, Figures 2-4.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
T_I_NK cell markers	CD8+IEL	39	ID2	"ID2"	0.939285094848995	2.177601812681e-175	5.45184389822815e-171	0.765	0.448	Supplementary Table 2. Marker genes for T/I/NK cell clusters, related to Figure S2, Figures 2-4.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
T_I_NK cell markers	CD8+IEL	40	KLRC2	"KLRC2"	0.928240371399861	4.48481597884631e-115	1.12281852846396e-110	0.317	0.121	Supplementary Table 2. Marker genes for T/I/NK cell clusters, related to Figure S2, Figures 2-4.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
T_I_NK cell markers	CD8+IEL	41	UBE2S	"UBE2S"	0.913819543640183	1.07276132659005e-128	2.68576525725085e-124	0.409	0.177	Supplementary Table 2. Marker genes for T/I/NK cell clusters, related to Figure S2, Figures 2-4.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
T_I_NK cell markers	CD8+IEL	42	FAM53C	"FAM53C"	0.892088331159464	1.52970861526274e-135	3.82977848917179e-131	0.268	0.085	Supplementary Table 2. Marker genes for T/I/NK cell clusters, related to Figure S2, Figures 2-4.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
T_I_NK cell markers	CD8+IEL	43	IER5L	"IER5L"	0.89207534662954	6.74697470462729e-150	1.68917258705049e-145	0.27	0.081	Supplementary Table 2. Marker genes for T/I/NK cell clusters, related to Figure S2, Figures 2-4.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
T_I_NK cell markers	CD8+IEL	44	MYADM	"MYADM"	0.877822865220144	2.71645045712032e-112	6.80090536444643e-108	0.25	0.086	Supplementary Table 2. Marker genes for T/I/NK cell clusters, related to Figure S2, Figures 2-4.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
T_I_NK cell markers	CD8+IEL	45	TUBA1A	"TUBA1A"	0.862856707998506	1.83385406813174e-105	4.59123704497462e-101	0.453	0.23	Supplementary Table 2. Marker genes for T/I/NK cell clusters, related to Figure S2, Figures 2-4.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
T_I_NK cell markers	CD8+IEL	46	RGS1	"RGS1"	0.85842453182395	1.56001004992017e-82	3.90564116098014e-78	0.562	0.346	Supplementary Table 2. Marker genes for T/I/NK cell clusters, related to Figure S2, Figures 2-4.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
T_I_NK cell markers	CD8+IEL	47	MCL1	"MCL1"	0.856603279771666	1.84061526711007e-98	4.60816438273678e-94	0.592	0.377	Supplementary Table 2. Marker genes for T/I/NK cell clusters, related to Figure S2, Figures 2-4.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
T_I_NK cell markers	CD8+IEL	48	HOPX	"HOPX"	0.855812136392513	3.71473618359303e-161	9.30021350924352e-157	0.544	0.236	Supplementary Table 2. Marker genes for T/I/NK cell clusters, related to Figure S2, Figures 2-4.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
T_I_NK cell markers	CD8+IEL	49	DDX3X	"DDX3X"	0.846827854965876	4.79553021147723e-77	1.20060894374544e-72	0.615	0.426	Supplementary Table 2. Marker genes for T/I/NK cell clusters, related to Figure S2, Figures 2-4.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
T_I_NK cell markers	CD8+IEL	50	TSC22D3	"TSC22D3"	0.830380534398937	6.01598273927454e-59	1.50616143860477e-54	0.708	0.584	Supplementary Table 2. Marker genes for T/I/NK cell clusters, related to Figure S2, Figures 2-4.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
T_I_NK cell markers	CD8+MAIT	1	CD8A	"CD8A"	1.27659408818323	0	0	0.743	0.282	Supplementary Table 2. Marker genes for T/I/NK cell clusters, related to Figure S2, Figures 2-4.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
T_I_NK cell markers	CD8+MAIT	2	KLRB1	"KLRB1"	1.14306590771587	4.2807056946639e-172	1.07171747771605e-167	0.628	0.368	Supplementary Table 2. Marker genes for T/I/NK cell clusters, related to Figure S2, Figures 2-4.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
T_I_NK cell markers	CD8+MAIT	3	LINC01871	"LINC01871"	0.978083566943473	2.66564537672146e-229	6.67370976515985e-225	0.51	0.206	Supplementary Table 2. Marker genes for T/I/NK cell clusters, related to Figure S2, Figures 2-4.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
T_I_NK cell markers	CD8+MAIT	4	CD8B	"CD8B"	0.939332790080987	8.22051510276449e-257	2.05808816112812e-252	0.551	0.212	Supplementary Table 2. Marker genes for T/I/NK cell clusters, related to Figure S2, Figures 2-4.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
T_I_NK cell markers	CD8+MAIT	5	OSTF1	"OSTF1"	0.794010751895228	1.64360866708507e-134	4.11493865891419e-130	0.494	0.263	Supplementary Table 2. Marker genes for T/I/NK cell clusters, related to Figure S2, Figures 2-4.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
T_I_NK cell markers	CD8+MAIT	6	JAML	"JAML"	0.792197472360831	5.18507802220277e-158	1.29813613363869e-153	0.373	0.149	Supplementary Table 2. Marker genes for T/I/NK cell clusters, related to Figure S2, Figures 2-4.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
T_I_NK cell markers	CD8+MAIT	7	TMIGD2	"TMIGD2"	0.786654471497024	3.62452690336016e-163	9.0743655552525e-159	0.302	0.103	Supplementary Table 2. Marker genes for T/I/NK cell clusters, related to Figure S2, Figures 2-4.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
T_I_NK cell markers	CD8+MAIT	8	CAPG	"CAPG"	0.768205426213734	7.80926328550222e-152	1.95512715615834e-147	0.39	0.163	Supplementary Table 2. Marker genes for T/I/NK cell clusters, related to Figure S2, Figures 2-4.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
T_I_NK cell markers	CD8+MAIT	9	TRGC2	"TRGC2"	0.73095101205606	5.32356033551226e-144	1.33280656559885e-139	0.489	0.229	Supplementary Table 2. Marker genes for T/I/NK cell clusters, related to Figure S2, Figures 2-4.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
T_I_NK cell markers	CD8+MAIT	10	ITGA1	"ITGA1"	0.718081454871579	4.69702617005944e-153	1.17594747193608e-148	0.434	0.187	Supplementary Table 2. Marker genes for T/I/NK cell clusters, related to Figure S2, Figures 2-4.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
T_I_NK cell markers	CD8+MAIT	11	ABI3	"ABI3"	0.713537126378285	1.03111891989973e-138	2.58150932786097e-134	0.359	0.15	Supplementary Table 2. Marker genes for T/I/NK cell clusters, related to Figure S2, Figures 2-4.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
T_I_NK cell markers	CD8+MAIT	12	HOPX	"HOPX"	0.703731583266689	6.34606054760436e-156	1.58879971869823e-151	0.507	0.233	Supplementary Table 2. Marker genes for T/I/NK cell clusters, related to Figure S2, Figures 2-4.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
T_I_NK cell markers	CD8+MAIT	13	CXCR6	"CXCR6"	0.684455153786289	7.98045057522895e-90	1.99798560601432e-85	0.315	0.15	Supplementary Table 2. Marker genes for T/I/NK cell clusters, related to Figure S2, Figures 2-4.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
T_I_NK cell markers	CD8+MAIT	14	FKBP11	"FKBP11"	0.67664582420446	8.72165279622239e-129	2.18355299406224e-124	0.319	0.129	Supplementary Table 2. Marker genes for T/I/NK cell clusters, related to Figure S2, Figures 2-4.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
T_I_NK cell markers	CD8+MAIT	15	CCL5	"CCL5"	0.676272211357396	6.37106359045801e-195	1.59505948050707e-190	0.973	0.607	Supplementary Table 2. Marker genes for T/I/NK cell clusters, related to Figure S2, Figures 2-4.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
T_I_NK cell markers	CD8+MAIT	16	ID2	"ID2"	0.65986950417115	2.72972451766549e-128	6.83413830242732e-124	0.714	0.446	Supplementary Table 2. Marker genes for T/I/NK cell clusters, related to Figure S2, Figures 2-4.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
T_I_NK cell markers	CD8+MAIT	17	CD3G	"CD3G"	0.65707827132622	4.74610912664417e-127	1.18823588094664e-122	0.776	0.562	Supplementary Table 2. Marker genes for T/I/NK cell clusters, related to Figure S2, Figures 2-4.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
T_I_NK cell markers	CD8+MAIT	18	ALOX5AP	"ALOX5AP"	0.61510944403313	1.99013669736525e-123	4.98250623552364e-119	0.72	0.451	Supplementary Table 2. Marker genes for T/I/NK cell clusters, related to Figure S2, Figures 2-4.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
T_I_NK cell markers	CD8+MAIT	19	CKLF	"CKLF"	0.590104102811753	3.50374389379941e-85	8.77197321251619e-81	0.67	0.458	Supplementary Table 2. Marker genes for T/I/NK cell clusters, related to Figure S2, Figures 2-4.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
T_I_NK cell markers	CD8+MAIT	20	SH3BGRL3	"SH3BGRL3"	0.580757066780155	5.98439286732599e-156	1.49825259826374e-151	0.964	0.877	Supplementary Table 2. Marker genes for T/I/NK cell clusters, related to Figure S2, Figures 2-4.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
T_I_NK cell markers	CD8+MAIT	21	ITGAE	"ITGAE"	0.574899396979187	6.22389295123723e-79	1.55821383927175e-74	0.366	0.195	Supplementary Table 2. Marker genes for T/I/NK cell clusters, related to Figure S2, Figures 2-4.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
T_I_NK cell markers	CD8+MAIT	22	GYG1	"GYG1"	0.565224256180049	7.97830437773808e-83	1.99744828401051e-78	0.315	0.154	Supplementary Table 2. Marker genes for T/I/NK cell clusters, related to Figure S2, Figures 2-4.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
T_I_NK cell markers	CD8+MAIT	23	PLEKHF1	"PLEKHF1"	0.557548940805393	2.83808954659124e-97	7.10544098884582e-93	0.285	0.122	Supplementary Table 2. Marker genes for T/I/NK cell clusters, related to Figure S2, Figures 2-4.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
T_I_NK cell markers	CD8+MAIT	24	THEMIS	"THEMIS"	0.543378683978264	5.3362005609989e-86	1.33597117245168e-81	0.265	0.116	Supplementary Table 2. Marker genes for T/I/NK cell clusters, related to Figure S2, Figures 2-4.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
T_I_NK cell markers	CD8+MAIT	25	GPR171	"GPR171"	0.531945569509314	3.91907472679675e-79	9.81179548600835e-75	0.454	0.26	Supplementary Table 2. Marker genes for T/I/NK cell clusters, related to Figure S2, Figures 2-4.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
T_I_NK cell markers	CD8+MAIT	26	CD52	"CD52"	0.520137188222164	4.90299687964186e-104	1.22751429878714e-99	0.876	0.705	Supplementary Table 2. Marker genes for T/I/NK cell clusters, related to Figure S2, Figures 2-4.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
T_I_NK cell markers	CD8+MAIT	27	PDCD4	"PDCD4"	0.484156892130997	4.76892721540715e-61	1.19394861764934e-56	0.522	0.347	Supplementary Table 2. Marker genes for T/I/NK cell clusters, related to Figure S2, Figures 2-4.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
T_I_NK cell markers	CD8+MAIT	28	MGAT4A	"MGAT4A"	0.47988988472857	7.67543145183522e-62	1.92162101828147e-57	0.264	0.133	Supplementary Table 2. Marker genes for T/I/NK cell clusters, related to Figure S2, Figures 2-4.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
T_I_NK cell markers	CD8+MAIT	29	CD2	"CD2"	0.476186722319189	3.80019276866332e-85	9.51416261562548e-81	0.835	0.679	Supplementary Table 2. Marker genes for T/I/NK cell clusters, related to Figure S2, Figures 2-4.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
T_I_NK cell markers	CD8+MAIT	30	RORA	"RORA"	0.458994462448735	4.33386050020549e-48	1.08502531483145e-43	0.466	0.311	Supplementary Table 2. Marker genes for T/I/NK cell clusters, related to Figure S2, Figures 2-4.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
T_I_NK cell markers	CD8+MAIT	31	CD3D	"CD3D"	0.455502106112161	6.07284642693063e-93	1.52039783144635e-88	0.925	0.792	Supplementary Table 2. Marker genes for T/I/NK cell clusters, related to Figure S2, Figures 2-4.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
T_I_NK cell markers	CD8+MAIT	32	HSPA1B	"HSPA1B"	0.448267876347284	2.63815385195197e-34	6.60488198374694e-30	0.478	0.354	Supplementary Table 2. Marker genes for T/I/NK cell clusters, related to Figure S2, Figures 2-4.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
T_I_NK cell markers	CD8+MAIT	33	STK17B	"STK17B"	0.444973855086385	1.05912398751036e-50	2.65162281513093e-46	0.603	0.442	Supplementary Table 2. Marker genes for T/I/NK cell clusters, related to Figure S2, Figures 2-4.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
T_I_NK cell markers	CD8+MAIT	34	RUNX3	"RUNX3"	0.420057383684373	2.09617523089037e-56	5.24798430805713e-52	0.451	0.28	Supplementary Table 2. Marker genes for T/I/NK cell clusters, related to Figure S2, Figures 2-4.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
T_I_NK cell markers	CD8+MAIT	35	CD96	"CD96"	0.40933621232381	2.15863856771401e-51	5.40436751812881e-47	0.503	0.337	Supplementary Table 2. Marker genes for T/I/NK cell clusters, related to Figure S2, Figures 2-4.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
T_I_NK cell markers	CD8+MAIT	36	JUN	"JUN"	0.407105239371528	9.66771710524566e-46	2.4204096544693e-41	0.796	0.676	Supplementary Table 2. Marker genes for T/I/NK cell clusters, related to Figure S2, Figures 2-4.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
T_I_NK cell markers	CD8+MAIT	37	ANXA1	"ANXA1"	0.403673062421921	1.85311156327845e-58	4.63945010982393e-54	0.514	0.322	Supplementary Table 2. Marker genes for T/I/NK cell clusters, related to Figure S2, Figures 2-4.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
T_I_NK cell markers	CD8+MAIT	38	ITM2C	"ITM2C"	0.400440935132776	2.50966012227998e-56	6.28318508214015e-52	0.353	0.2	Supplementary Table 2. Marker genes for T/I/NK cell clusters, related to Figure S2, Figures 2-4.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
T_I_NK cell markers	CD8+MAIT	39	SSBP4	"SSBP4"	0.39412415921226	1.06625135466253e-41	2.66946689153311e-37	0.362	0.23	Supplementary Table 2. Marker genes for T/I/NK cell clusters, related to Figure S2, Figures 2-4.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
T_I_NK cell markers	CD8+MAIT	40	EVL	"EVL"	0.383777335883614	4.70197932191627e-63	1.17718754303496e-58	0.848	0.728	Supplementary Table 2. Marker genes for T/I/NK cell clusters, related to Figure S2, Figures 2-4.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
T_I_NK cell markers	CD8+MAIT	41	COTL1	"COTL1"	0.369730522478254	1.32488685680871e-45	3.31698673470628e-41	0.756	0.631	Supplementary Table 2. Marker genes for T/I/NK cell clusters, related to Figure S2, Figures 2-4.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
T_I_NK cell markers	CD8+MAIT	42	ABRACL	"ABRACL"	0.364480486225039	1.10406601923061e-35	2.76413968574575e-31	0.531	0.39	Supplementary Table 2. Marker genes for T/I/NK cell clusters, related to Figure S2, Figures 2-4.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
T_I_NK cell markers	CD8+MAIT	43	ACTB	"ACTB"	0.360474229138135	5.18126063277479e-64	1.2971804120215e-59	0.999	0.993	Supplementary Table 2. Marker genes for T/I/NK cell clusters, related to Figure S2, Figures 2-4.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
T_I_NK cell markers	CD8+MAIT	44	SCML4	"SCML4"	0.357823412815882	1.02729826775922e-36	2.57194394316197e-32	0.262	0.154	Supplementary Table 2. Marker genes for T/I/NK cell clusters, related to Figure S2, Figures 2-4.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
T_I_NK cell markers	CD8+MAIT	45	KLRD1	"KLRD1"	0.352438877090667	9.13601083946322e-62	2.28729167376801e-57	0.453	0.263	Supplementary Table 2. Marker genes for T/I/NK cell clusters, related to Figure S2, Figures 2-4.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
T_I_NK cell markers	CD8+MAIT	46	PTPN6	"PTPN6"	0.349708796344787	9.14704294405423e-29	2.29005367147342e-24	0.308	0.205	Supplementary Table 2. Marker genes for T/I/NK cell clusters, related to Figure S2, Figures 2-4.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
T_I_NK cell markers	CD8+MAIT	47	TRAC	"TRAC"	0.349341311980224	2.3540376582808e-54	5.8935686812718e-50	0.904	0.792	Supplementary Table 2. Marker genes for T/I/NK cell clusters, related to Figure S2, Figures 2-4.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
T_I_NK cell markers	CD8+MAIT	48	SPN	"SPN"	0.349204607071283	6.18223960267623e-35	1.54778550692602e-30	0.3	0.187	Supplementary Table 2. Marker genes for T/I/NK cell clusters, related to Figure S2, Figures 2-4.	F:/pan-gi-ici-ccc-20260709/GSE205506/supplement/mmc3.xlsx	28AA8BC71620AE3B667D0243891B631DA3B8EB1576108C88463B2F66979EAC80
